adcreatives,adset,campaign,created_time,id,name
"{'data': [{'body': 'Testing whatsapp campaign ad', 'effective_object_story_id': '105991065633617_314058751500242', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/15135027668684987829?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIcQO-8T7bn2OcxvW0Hiws1SWcw5DGvSlj73Q1XQU7evQ0HkNXMmDb0Ot77qc_437NVzpjKfKrJTiDIL2aS5dfC5JS_XIrS2Rs2LDjZ0GVY0_1bnQ0qLuC_Hq8OVOvNMf_nTKml4ZZuePGEtW67zQYM&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbE8lKyfV9B9M7vmqP-FxOw6gBwK006gyG-sApPbDu71YA&oe=65D4E66C&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120203212023790742'}]}","<AdSet> {
    ""id"": ""120203212021840742"",
    ""name"": ""AdSet MARCHIO GRADUATING""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120203212021600742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 07-12-2023 alle ore 17:58:44"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-12-07T17:58:48+0100,120203212023950742,Whatsapp Ad image
"{'data': [{'body': 'Testing whatsapp campaign ad', 'effective_object_story_id': '105991065633617_314052574834193', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/3130320528543648571?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIEDl2LIxWQT-4TzvaivThf-yNwdobQpBB0Xl831eY76fA4Im6K9BZ88eN0Pkml13_R7Ao6o_J02ooKz86Y6rZk6BgMnIXmrVYUg-0Uvd0eF-rKjLZAeT_icUgQH5bw_ak1b-olQoePH9Mxbqj61sdp&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbEYUuY9JWppR1cdcwnqtJPtvrIpUrSTyMRtQoneXsum0A&oe=65D4D97A&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120203211422450742'}]}","<AdSet> {
    ""id"": ""120203211420070742"",
    ""name"": ""AdSet MARCHIO GRADUATING""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120203211419380742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 07-12-2023 alle ore 17:43:51"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-12-07T17:43:56+0100,120203211423820742,Whatsapp Ad image
"{'data': [{'effective_object_story_id': '105991065633617_312392988333485', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/12319980390909558755?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKxI-eM_0pLq2xcYpFW7201jqAALaKTeU2kEqCT4uVfi2n3oi786D8Fz7_fVvcaKzmJ0MbbfjrMtCtwxnRuxNUwFO13Qs0RxTH5r08pz-xJ17d5JSOGS7s1Ec1oUm6WD2KP34I4dD7wlNQPKqzfBAdN&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFrjwDDUN9QT1FOzYU_L-dju5aXTK1SMs-WAKyfcM3xHw&oe=65D55C4C&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/403680044_120202870250700742_2914360090921378451_n.png?_nc_cat=105&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=Yl59aC9tJ7EAX8rhYVE&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfD6LewnDig3vHaf2iGXMsLtaF5w-QZZ7WAW3jcLz60oMQ&oe=65D95554', 'object_type': 'SHARE', 'id': '120202870400780742'}]}","<AdSet> {
    ""id"": ""120202870228860742"",
    ""name"": ""My AdSet Whatsapp Integration""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202869730190742"",
    ""name"": ""Whatsapp Integration Campaign"",
    ""objective"": ""POST_ENGAGEMENT""
}",2023-12-04T15:08:39+0100,120202870448990742,My Whatsapp AdTest
"{'data': [{'body': 'Tests by Michael for the final time', 'effective_object_story_id': '105991065633617_309172835322167', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/5553516479048381546?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLRL5SG5PN6ajEz8zGvJKAoVLX2-pVwLrC3qEbUSoGiB4Mwm2j5G9mBmu46gd0TdGXDD6W21_fXv-2pwV_ISxE5ZfKeQ4NHoaXaRUqZ9k8K-0VBpjBpDpZj0w0cfDakkvoTWp3R9ZGqBEjj5hxnWmZ9&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbEA0c4ydiWEGObwtacjIsPgJlkT6cWZfMQYzdgauXxwAw&oe=65D50F1D&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202557322080742'}]}","<AdSet> {
    ""id"": ""120202557297990742"",
    ""name"": ""AdSet MARCHIO broad""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202557296490742"",
    ""name"": ""Campagna MARCHIO per VEGAN | ABO del 28/11/2023 alle ore 17:23:52"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T17:25:01+0100,120202557322290742,Ad image
"{'data': [{'body': 'Tests by Michael for the final time', 'effective_object_story_id': '105991065633617_309172315322219', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/4283242313171178347?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQK5BAVusvOBA4rVIo5Wt7E84SqKj9P2ND7DIimL8_4ztgTqXSRgpuZBmq2mP6u5Zfler0IgbQkjooJPjkaLS1f19otwG3A5ved2A2OEWa07Pc5y7VJNnqzDVF3E-Fc_gXNndiEr3pv5QMD7iaMVJIQj&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFXxitY-fhOLXPqzBfoqERx_s0nFLaaDjB9HUddypLaww&oe=65D4FC92&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202557299300742'}]}","<AdSet> {
    ""id"": ""120202557297110742"",
    ""name"": ""AdSet MARCHIO VEGAN""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202557296490742"",
    ""name"": ""Campagna MARCHIO per VEGAN | ABO del 28/11/2023 alle ore 17:23:52"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T17:23:57+0100,120202557299700742,Ad image
"{'data': [{'body': 'Tests by Michael the third time for new recipes in Pisa at 4:39', 'effective_object_story_id': '105991065633617_309153421990775', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/15559364423833307228?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQInUWbrouc1KppKi72jJiLccmzlaTI53lkcmZIJE6GG_9U2s6W1dJu74xomOxCX9t-GCVTVhQ3msXZynGkJGRs5VR7NzXFqdeDXZjNl9e2rSmmPddf5_ntlJNTyk3FHYNbhUZbvygIvR4_BfGnN0345&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHBNuzq_4sW4428zieVO1kzpUM5-ogeszuBr19I57kwxA&oe=65D53087&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202556455730742'}]}","<AdSet> {
    ""id"": ""120202556455310742"",
    ""name"": ""AdSet MARCHIO GRADUATING""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202556454430742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 28/11/2023 alle ore 16:40:26"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T16:40:30+0100,120202556455880742,Ad image
"{'data': [{'body': 'Tests by Michael the third time for new recipes in Pisa at 4:39', 'effective_object_story_id': '105991065633617_309154275324023', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/14998085017576548307?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLuy2RiY9ECA1P0bgDgU6KdtQWjvoIIB618ukwZf1hsqxvR1y9smJvXC-WXW-USuI-Ao5SUcdgQVR9IC-ohzYEyATNpwXYG-KkTDTsiwcZYbhOkgyzRVVDThNPU0lDtkJbbHV8OwzPag7UPaR_WEb3R&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGcszIGuR3mg0fjGAku8yrgmRwFNlwmzgU7vd-CvgemUA&oe=65D508CA&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202556469320742'}]}","<AdSet> {
    ""id"": ""120202556455500742"",
    ""name"": ""AdSet MARCHIO broad""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202556454430742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 28/11/2023 alle ore 16:40:26"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T16:41:34+0100,120202556469580742,Ad image
"{'data': [{'body': 'Tests by Michael the second time for new recipes in Pisa at 4:00', 'effective_object_story_id': '105991065633617_309137315325719', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/2983454909019126188?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJJKeddhfyqIoYsfRXodoQOY-l3mHDM5lR1rFOsOJA8DkafZimTiNi1CU9I1Ty-cf1OkccMTRo-AOFDC0nE_4H4o33a2-CCAaTbqm_u83n2SxAcGtOb8NXvIqnU5thKfUPB7twbwxJBnBL49gdLdLny&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFGqhY8sJ3hcox1HeSTHia9THW4UEX5M5bQCfsHpBEZqw&oe=65D5490F&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202555546760742'}]}","<AdSet> {
    ""id"": ""120202555544750742"",
    ""name"": ""AdSet MARCHIO GRADUATING""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202555544450742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 28/11/2023 alle ore 16:03:41"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T16:03:50+0100,120202555546800742,Ad image
"{'data': [{'body': 'Tests by Michael the second time for new recipes in Pisa at 4:00', 'effective_object_story_id': '105991065633617_309137805325670', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/4799224543069930800?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQL0IUbYIfExq1Lctd-gDy1n1fjkHQOiu3Ep4nPexHyz-vFQBuWpK2R8G6v8zuZUyjOWX--i_6ud1fa1bTOgRg8QO5B4dL9JwTBsdmvlXNCvH8IezkjdMJiYDSjvv1fylGCB4Y3q16YZsalSfJ-ep92j&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbE02LR8dWVIOfNCZ5KwniCR8CUxCkksRAxGnu21K1l_SQ&oe=65D50C2F&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202555559910742'}]}","<AdSet> {
    ""id"": ""120202555546430742"",
    ""name"": ""AdSet MARCHIO broad""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202555544450742"",
    ""name"": ""Campagna MARCHIO per GRADUATING | ABO del 28/11/2023 alle ore 16:03:41"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-28T16:04:53+0100,120202555560000742,Ad image
"{'data': [{'body': 'Moving from city to city trying new foods this Monday', 'effective_object_story_id': '105991065633617_308642608708523', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/5058008206340945381?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLF79MFF51hk5av2-6rM9qjP3LFl1pgOHMcMUmLzZfBr4EQ1FGZnmabyAzxfvPjwqjZR8jt1Nm4_WDtKaPw3PubicTMLXMrXD7TE0ci8zJrHzJorLZqQP__-9KU6Ff5ZmPvuMCWm7CEiAEoxPEyWQBd&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHIu_YeQVyYoW3dGnYEUZvl8NeZyDhAGp4kB2HrMgPAHA&oe=65D53AEB&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202522258200742'}]}","<AdSet> {
    ""id"": ""120202522257670742"",
    ""name"": ""AdSet MARCHIO VEGAN""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202522257240742"",
    ""name"": ""Campagna MARCHIO per VEGAN | ABO del 27/11/2023 alle ore 18:04:25"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-27T18:04:32+0100,120202522260100742,Ad image
"{'data': [{'body': 'Moving from city to city trying new foods this Monday', 'effective_object_story_id': '105991065633617_308637398709044', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/752375302475359616?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKDk_f5vGtvXjFuFwzjIo0alRyIiC3QSt-RVEyK7EEwUS7NP8no0B7peOLDgigEgfq27B6vWfe0UMXMJNa0_14eYBTcdSri7hdlBLcleUUu0Xm51HfPKaLT9pbdOWVakLqcLJF6zettPHiHcluFbSij&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbGbinXEnTJU5SKQ7V5WrX16olU0073YIZp96LNtPBWFyw&oe=65D53E69&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406101000_120202521907700742_6473385589598821746_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=7dxRxxpgclEAX_LUP4q&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCVEGEaEJRFL1XQqgbTCiV4SKRR98QDjLJlaydi16LcTA&oe=65D897E8', 'object_type': 'SHARE', 'id': '120202521908160742'}]}","<AdSet> {
    ""id"": ""120202521904920742"",
    ""name"": ""AdSet MARCHIO VEGAN""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202521903950742"",
    ""name"": ""Campagna MARCHIO per VEGAN | ABO del 27/11/2023 alle ore 17:52:49"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-27T17:53:01+0100,120202521910270742,Ad image
"{'data': [{'body': ""🌴🌞 Rientrato dalle ferie da meno di 2 settimane e ancora a cercare quei sapori estivi? 🍓🍨 Fai un salto da noi qui in Via Guglielmo Oberdan, 14, a Pisa! \n\n🍹Prova la nostra Coppetta alla fragola o il regale Red sunset, sono specialità che ricordano la spensieratezza delle vacanze! \n\n☎️ Chiama il numero 050 098 5159 per prenotare. Con noi, l'estate non finisce mai! \n\n🌐 Scopri di più su https://ristorantesetteboschi.com e vieni a trovarci! \n\n🌅 AiGoT SRL ti aspetta con i suoi squisiti gusti!\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '105991065633617_302646745974776', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/15028940099560067186?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIeopH5LkC5txAd6u7U_7n_b2iK303u2hp0cOk48HSA6hTYL8icoQUlw7ivfVBbFmb4fG_mLTAY4ThtchcyWy9LsPVOF4HDApHKTT0v0hkPCgWdIU63PP6hPXGkeNRXTFGY8lFpmH4srQa-wwE1rRc5&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbE1g-K00Yik9__LjATZAqpww9OI5E51ATHYOo7agYLOuA&oe=65D55C11&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/397436256_120202009519250742_1955885261631808817_n.png?_nc_cat=104&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=KcbuUQu3HvIAX-obkUq&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBYxcIzbmt3Ywd8tn7D5tJcagOEdVk5Vrok9vO5cQPUlA&oe=65D775D5', 'object_type': 'SHARE', 'id': '120202009519420742'}]}","<AdSet> {
    ""id"": ""120202009518850742"",
    ""name"": ""AdSet INTERAZIONI BACK FROM HOLIDAY""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202009518730742"",
    ""name"": ""Campagna INTERAZIONI per BACK FROM HOLIDAY | ABO del 16/11/2023 alle ore 10:45:41"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-11-16T10:45:47+0100,120202009519580742,Ad image
"{'data': [{'body': ""🌴🌞 Rientrato dalle ferie da meno di 2 settimane e ancora a cercare quei sapori estivi? 🍓🍨 Fai un salto da noi qui in Via Guglielmo Oberdan, 14, a Pisa! \n\n🍹Prova la nostra Coppetta alla fragola o il regale Red sunset, sono specialità che ricordano la spensieratezza delle vacanze! \n\n☎️ Chiama il numero 050 098 5159 per prenotare. Con noi, l'estate non finisce mai! \n\n🌐 Scopri di più su https://ristorantesetteboschi.com e vieni a trovarci! \n\n🌅 AiGoT SRL ti aspetta con i suoi squisiti gusti!\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '105991065633617_302647562641361', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/7178995294749454973?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQL2mnLQAhXfLETpPrmVhk7s4la05aFWKOGBzVheK4euSJSwK2q_ViGwtyto4VPQtoPaJV-EJzbayDP0I9-Ua8Eb9_lj2H6KA27kddD-PqQK1SsOMDyuQg18v2obxqzcuR_GL-5K_QH2ZAxgvey0kZNn&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbE4fCNlmwt-Rm9WKtvkli5euTNGdP19Ibh1zUGh6Vpjzw&oe=65D54936&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/397436256_120202009519250742_1955885261631808817_n.png?_nc_cat=104&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=KcbuUQu3HvIAX-obkUq&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfBYxcIzbmt3Ywd8tn7D5tJcagOEdVk5Vrok9vO5cQPUlA&oe=65D775D5', 'object_type': 'SHARE', 'id': '120202009558430742'}]}","<AdSet> {
    ""id"": ""120202009518980742"",
    ""name"": ""AdSet INTERAZIONI broad""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202009518730742"",
    ""name"": ""Campagna INTERAZIONI per BACK FROM HOLIDAY | ABO del 16/11/2023 alle ore 10:45:41"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-11-16T10:46:49+0100,120202009558800742,Ad image
"{'data': [{'body': ""🚀 Scopri il futuro digitale con AiGoT SRL! 🚀\nL'innovazione incontra la delizia culinaria al nostro indirizzo: Via Guglielmo Oberdan, 14, 56127 Pisa PI, Italia! 🌆\n\n🍓 Prova la nostra Coppetta alla fragola come pausa rinfrescante durante le tue ore di codifica, o lasciati tentare dal nostro esclusivo Red sunset 🍸 , il cocktail che rispecchia il dinamismo del mondo IT!\n\n📞 Chiamaci e vieni a scoprire quello che AiGoT può fare per te al numero: 050 098 5159. Oppure visia il nostro innovativo sito web 🌐 https://ristorantesetteboschi.com 😉\n\nNon perdere questa opportunità: Il tuo futuro inizia con noi, vieni a scoprirlo! 💻+ ❤️ = AiGoT!\nVienici a trovare\n👉 A pranzo tutti i giorni tranne il sabato e domenica"", 'effective_object_story_id': '105991065633617_302625272643590', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/826396363878926551?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIwKiaTp1ZjTh-pBsrDc1VYy72uz8b9ZysBCU3nE-ksBHkChKsBC9ZwBt0QunZvyZhRqGOWMmU8XUVZHmkTNMWBzb27ZHTo74lfB3QHiqNgOYTdNiX0QjWqLEWPbVSx74WP3MQeEzp6IU8u1xN98Iu0&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbFfOswcGiix8944aM27zrQ-tF9JR-BqIqQmhJAhPBdlCw&oe=65D4D676&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/385837764_120200145880860742_73196608661449832_n.png?_nc_cat=107&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=cXmydwQzP3kAX9x5ETc&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAhsIe0gtcjppAVdt84zOPLdIQSK_R6VShafh0VF9IWRw&oe=65D8124C', 'object_type': 'SHARE', 'id': '120202008000140742'}]}","<AdSet> {
    ""id"": ""120202007989010742"",
    ""name"": ""AdSet MARCHIO primary_buyer_persona""
}","<Campaign> {
    ""account_id"": ""652821826346163"",
    ""id"": ""120202007988790742"",
    ""name"": ""Campagna MARCHIO del 16/11/2023 alle ore 09:49:43 | ABO del 16/11/2023 alle ore 09:49:43"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-16T09:50:48+0100,120202008000330742,Ad image
